	Date	Time	Tweet	Picture	Longitude	Lattitude
1600	21.11.2025	10:16:15	"""J’ai fait attendre votre messager, Monsieur, pour vous dire moi-même que le comte de Hompesch est ici, "" à Prous, 1816-10-05 (https://constance-de-salm.de/archiv/#/document/10624)"		6.5	51.1
1601	22.11.2025	19:06:58	"""Quoique le vendredi soit un mauvais jour, quoique la pluie soit un mauvais temps, quoique Rubelrath [sic] soit un mauvais village"" à Prous, 1818-05-15 (https://constance-de-salm.de/archiv/#/document/10636)"		6.5	51.1
1602	22.11.2025	15:43:10	"""Je reçois vos livres, et je les remettrai demain en place.  "" à Prous, 1821-02-05 (https://constance-de-salm.de/archiv/#/document/10648)"		6.5	51.1
1603	23.11.2025	07:25:05	"""Je veux joindre ce billet à un paquet que j’envois [sic] à Drais, cher frère, pour te prier "" à Théis, 1826-10-17 (https://constance-de-salm.de/archiv/#/document/10679)"		6.5	51.1
1604	23.11.2025	16:36:14	"""J’ai reçu hier ta lettre, cher frère, et n’étant pas trop bien portante ce qui m’empêche d’écrire "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10732)"		6.5	51.1
1605	24.11.2025	11:54:41	"""Tu dois être bien étonné, cher frère, de n’avoir pas de mes nouvelles "" à Théis, 1829-02-12 (https://constance-de-salm.de/archiv/#/document/10749)"		6.08342	50.77664
1606	24.11.2025	15:30:56	"""Il y a déjà quelques jours que j’ai reçu ta lettre, cher frère, et j’y aurais répondu à l’instant "" à Théis, 1832-04-02 (https://constance-de-salm.de/archiv/#/document/10814)"		6.08342	50.77664
1607	25.11.2025	11:21:28	"""Cher frère, je pense que tu peux être inquiet de nous dans ce moment de trouble et de guerre "" à Théis, 1830-09-30 (https://constance-de-salm.de/archiv/#/document/10787)"		6.5	51.1
1608	25.11.2025	18:09:21	"""J’ai reçu hier ta lettre, cher frère, et je me hâte d’y répondre un mot que tu recevras encore, j’espère, à Limoges; "" à Théis, 1833-09-15 (https://constance-de-salm.de/archiv/#/document/10838)"		6.5	51.1
1609	26.11.2025	07:41:28	"""J’ai reçu ta lettre, cher frère, et j’y aurais déjà répondu si je n’avais voulu attendre le moment de mon départ "" à Théis, 1833-11-28 (https://constance-de-salm.de/archiv/#/document/10840)"		6.5	51.1
1610	26.11.2025	12:03:26	"""J’ai écrit ces jours-ci à Adolphe, cher frère. "" à Théis, 1832-10-22 (https://constance-de-salm.de/archiv/#/document/10826)"		6.5	51.1
1611	27.11.2025	10:34:20	"""J’ai quitté Paris sans avoir de tes nouvelles, cher frère, je n’en reçois point non plus ici"" à Théis, 1834-08-01 (https://constance-de-salm.de/archiv/#/document/10845)"		6.5	51.1
1612	27.11.2025	09:51:42	"""J'ai reçu votre dernière lettre, mon ancien ami, au moment même où je venais de faire partir celle que vous devez avoir maintenant."" à Duval, 1832-09-21 (https://constance-de-salm.de/archiv/#/document/10821)"		6.5	51.1
1613	28.11.2025	17:49:56	"""Voilà bien longtemps, cher frère, que je projette de t‘écrire; "" à Théis, 1836-05-25 (https://constance-de-salm.de/archiv/#/document/10871)"		2.3488	48.85341
1614	28.11.2025	07:34:50	"""Je suis arrivée ici le 15, comme je te l’avais annoncé, cher frère; "" à Théis, 1838-11-28 (https://constance-de-salm.de/archiv/#/document/10910)"		2.3488	48.85341
1615	29.11.2025	16:35:23	"""Les temps horribles que nous venons d’avoir, cher frère, m’ont rendu tous mes vieux maux "" à Théis, 1838-10-21 (https://constance-de-salm.de/archiv/#/document/10908)"		6.5	51.1
1616	29.11.2025	11:39:01	"""J’ai reçu ta lettre, cher frère, peu de temps avant mon départ de Dyck et j’ai remis à y répondre à Paris"" à Théis, 1836-12-21 (https://constance-de-salm.de/archiv/#/document/10883)"		2.3488	48.85341
1617	30.11.2025	17:26:39	"""C’est avec beaucoup de plaisir que j’ai reçu ta lettre, mon cher Charles. "" à Théis, 1839-02-27 (https://constance-de-salm.de/archiv/#/document/10915)"		2.3488	48.85341
1618	30.11.2025	12:45:15	"""Je n’entends pas parler de toi, cher frère, je ne comprends pas"" à Théis, 1840-07-04 (https://constance-de-salm.de/archiv/#/document/10941)"		2.3488	48.85341
1619	1.12.2025	14:13:02	"""J’ai donc reçu ta lettre, cher frère, et j’y ai vu avec peine que les grands froids que nous avons eus "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10953)"			
1620	1.12.2025	17:16:10	"""Monsieur le baron, Madame votre sœur reçoit à l’instant votre lettre. "" à Théis, 1839-08-10 (https://constance-de-salm.de/archiv/#/document/10934)"		2.3488	48.85341
1621	2.12.2025	14:10:06	"""La Princesse de Salm prie Monsieur Villenave de lui faire l’honneur "" à Villenave, 1826-04-25 (https://constance-de-salm.de/archiv/#/document/10991)"		2.3488	48.85341
1622	2.12.2025	12:08:00	"""Monsieur Drais m’écrit, Monsieur, que vous êtes venu chez lui pour savoir de mes nouvelles "" à Villenave, 1830-12-10 (https://constance-de-salm.de/archiv/#/document/11019)"		6.08342	50.77664
1623	3.12.2025	16:55:20	"""J’engage Monsieur Villenave et Monsieur son fils à venir dîner avec nous après demain dimanche  "" à Villenave, 1831-05-13 (https://constance-de-salm.de/archiv/#/document/11021)"			
1624	3.12.2025	16:57:29	"""Votre bonne, votre excellente lettre que j’ai reçue peu de temps après mon arrivée ici "" à Vanhove, 1841-11-30 (https://constance-de-salm.de/archiv/#/document/10972)"		6.5	51.1
1625	4.12.2025	14:35:33	"""Félix, qui a été chez ma belle-sœur, il y a quelques jours, cher frère, m’a dit que "" à Théis, 1842-03-02 (https://constance-de-salm.de/archiv/#/document/10977)"			
1626	4.12.2025	10:57:09	"""Je suis accablée de visites ce matin, cher frère, il va m’en arriver d’autres "" à Théis, 1842-05-20 (https://constance-de-salm.de/archiv/#/document/10984)"			
1627	5.12.2025	10:15:30	"""Je ne puis vous dire, Monsieur, à quel point j’ai été charmée et touchée des vers que vous m’avez adressés hier "" à Villenave, 1828-01-01 (https://constance-de-salm.de/archiv/#/document/10996)"			
1628	5.12.2025	11:42:46	"""Je suis encore si fatiguée de ma soirée d’hier, Monsieur, que je ne peux vous écrire "" à Villenave, 1828-04-18 (https://constance-de-salm.de/archiv/#/document/11002)"			
1629	6.12.2025	19:34:55	"""Monsieur Villenave fils s’est chargé de dire à Monsieur son père que la Princesse de Salm "" à Villenave, 1829-03-28 (https://constance-de-salm.de/archiv/#/document/11014)"			
1630	6.12.2025	14:00:37	"""Je veux, Monsieur, vous apprendre moi-même, comme je vous l’ai promis, mon heureuse arrivée "" à Villenave, 1841-09-02 (https://constance-de-salm.de/archiv/#/document/11038)"		6.5	51.1
1631	7.12.2025	13:52:00	"""J’apprends avec le plus vif plaisir, Monsieur et ami, la nouvelle justice que l’on vient de vous rendre,"" à Barbier, 1821-05-12 (https://constance-de-salm.de/archiv/#/document/11052)"		6.5	51.1
1632	7.12.2025	18:55:49	"""Enfin, Monsieur, j’aurai bientôt le plaisir de me retrouver dans mon véritable pays "" à Villenave, 1841-11-30 (https://constance-de-salm.de/archiv/#/document/11045)"		6.5	51.1
1633	8.12.2025	10:02:21	"""Quoique je sois si souffrante depuis deux jours, que j’ai peine à écrire, je veux vous dire "" à Villenave, 1833-02-20 (https://constance-de-salm.de/archiv/#/document/11033)"			
1634	8.12.2025	12:06:51	"""Le Constitutionnel ayant enfin annoncé mon Épître, je ne veux pas tarder "" à Villenave, 1831-06-01 (https://constance-de-salm.de/archiv/#/document/11026)"			
1635	9.12.2025	18:17:29	"""Cher ami, j’ai reçu hier au soir ta grande lettre ;"" à Salm-Reifferscheidt-Dyck, 1840-10-20 (https://constance-de-salm.de/archiv/#/document/11172)"		6.5	51.1
1636	9.12.2025	11:54:09	"""Tu vois par cette lettre, mon cher Charles, que j’ai reçu la tienne il y a déjà quelque temps."" à Théis, 1840-11-27 (https://constance-de-salm.de/archiv/#/document/11177)"		6.5	51.1
1637	10.12.2025	14:06:14	"""J'ai trouvé hier en rentrant chez moi, Monsieur, la lettre par laquelle vous me priez"" à Jomard, 1837-01-22 (https://constance-de-salm.de/archiv/#/document/11146)"			
1638	10.12.2025	13:22:45	"""C’est, je vous l’assure, avec beaucoup de peine, Monsieur, que j’apprends que de fortes douleurs rhumatismales se sont jointes à votre grippe"" à Jullien de Paris, nan (https://constance-de-salm.de/archiv/#/document/11153)"			
1639	11.12.2025	15:40:28	"""J’ai été bien longems, Monsieur, sans vous annoncer que j’avais reçu le journal allemand que vous m’avez envoyé"" à Ritz, 1842-04-27 (https://constance-de-salm.de/archiv/#/document/11297)"		2.3488	48.85341
1640	11.12.2025	13:37:38	"""Madame la Princesse de Salm, n'ayant point vu ces jours-ci S[on] E[xcellence] Madame la baronne de Werther"" à Werther, nan (https://constance-de-salm.de/archiv/#/document/11300)"			
1641	12.12.2025	13:23:11	"""J‘ai reçu votre lettre, il y a déjà quelque temps, ma chère cousine"" à Novakowsky, 1841-11-08 (https://constance-de-salm.de/archiv/#/document/11261)"			
1642	12.12.2025	15:24:16	"""J’ai reçu votre bonne et grande lettre, Monsieur, elle m’a vivement intéressée,"" à Boucharlat, 1841-11-22 (https://constance-de-salm.de/archiv/#/document/11266)"		6.5	51.1
1643	13.12.2025	10:17:04	"""J'ai assez mal dormi cette nuit, Monsieur et Madame, et j'ai fort pensé à la petite réclamation"" à Sanson de Pongerville, 1842-02-26 (https://constance-de-salm.de/archiv/#/document/11259)"			
1644	13.12.2025	16:47:01	"""Voici, Monsieur, le copie de votre excellent article."" à Bignan, 1842-04-15 (https://constance-de-salm.de/archiv/#/document/11254)"			
1645	14.12.2025	18:08:07	"""J’ai reçu hier, Monsieur, une lettre fort détaillée de M[aîtr]e Chambert fils, "" à Pailliet, 1826-03-05 (https://constance-de-salm.de/archiv/#/document/11329)"		2.3488	48.85341
1646	14.12.2025	14:09:08	"""Je suis ici depuis quelques jours, Monsieur, et je viens d'y recevoir"" à Pailliet, 1824-12-06 (https://constance-de-salm.de/archiv/#/document/11331)"		6.5	51.1
1647	15.12.2025	20:19:52	"""Je venais de terminer, Monsieur, l’immense lettre que je joins à celle-ci,"" à Pailliet, 1826-12-29 (https://constance-de-salm.de/archiv/#/document/11362)"		2.3488	48.85341
1648	15.12.2025	14:27:46	"""J’espère toujours, Monsieur, que vous alliez venir à Paris, et c’est pourquoi je ne vous ai pas écrit depuis longtemps. "" à Pailliet, 1828-04-13 (https://constance-de-salm.de/archiv/#/document/11350)"			
1649	16.12.2025	16:18:35	"""Monsieur, Madame la Princesse qui est encore malade, comme j'ai eu l'honneur "" à Pailliet, nan (https://constance-de-salm.de/archiv/#/document/11336)"		6.5	51.1
1650	16.12.2025	07:38:11	"""Je vois ici, Monsieur, une réponse à M. Chambert"" à Pailliet, 1825-11-25 (https://constance-de-salm.de/archiv/#/document/11348)"		6.08342	50.77664
1651	17.12.2025	07:13:06	"""Vous ne venez pas, Monsieur, une foule d’affaires nous rappellent dans notre pays. "" à Pailliet, 1829-05-10 (https://constance-de-salm.de/archiv/#/document/11355)"		2.3488	48.85341
1652	17.12.2025	08:47:23	"""J'ai repensé, à tout ce que M. Pailliet m'a dit hier "" à Pailliet, nan (https://constance-de-salm.de/archiv/#/document/11343)"			
1653	18.12.2025	13:40:58	"""Me voilà à la campagne, Monsieur, un de mes premiers soins est de vous écrire."" à Pailliet, 1827-06-11 (https://constance-de-salm.de/archiv/#/document/11367)"		6.5	51.1
1654	18.12.2025	15:34:23	"""Que voilà de temps, monsieur et ancien ami, que je me propose de vous écrire!"" à Raboteau, 1822-07-12 (https://constance-de-salm.de/archiv/#/document/33)"		6.08342	50.77664
1655	19.12.2025	09:32:41	"""Permettez, mon ancien ami, que je dicte le commencement de cette lettre à Monsieur Drais à qui vous venez d'écrire"" à Raboteau, 1823-03-20 (https://constance-de-salm.de/archiv/#/document/57)"		2.3488	48.85341
1656	19.12.2025	09:39:45	"""Me voilà donc dans ce paisible asile / Que dans mes vers j'accusais si souvent, / Déjà je sens mon âme plus tranquille"" à Thurn und Taxis, 1819-06-09 (https://constance-de-salm.de/archiv/#/document/191)"		6.5	51.1
1657	20.12.2025	09:13:06	"""Je pensais à vous, mon voisin, au moment où j’ai reçu votre lettre"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/2775)"		6.5	51.1
1658	20.12.2025	11:06:06	"""Je n'ai pas en vérité osé attendre la chère Louise, Monsieur, hier ni avant-hier."" à Prous, 1816-05-08 (https://constance-de-salm.de/archiv/#/document/2787)"			
1659	21.12.2025	11:38:51	"""Je laisse cueillir des fraises, Monsieur, je suis charmée de ce qu’elles vous ont fait du bien et à ces dames."" à Prous, 1816-06-11 (https://constance-de-salm.de/archiv/#/document/2794)"			
1660	21.12.2025	08:07:06	"""Mille remerciements, Monsieur, Monsieur Wimers n'est pas ici aujourd'hui "" à Prous, 1816-03-25 (https://constance-de-salm.de/archiv/#/document/2782)"			
1661	22.12.2025	16:44:50	"""Voici un journal d'hier, mon cher voisin, vous y verrez la crainte"" à Prous, 1821-04-23 (https://constance-de-salm.de/archiv/#/document/2840)"			
1662	22.12.2025	13:28:01	"""J’avais pressenti votre jugement sur les fragments de l’ouvrage"" à Prous, 1821-07-26 (https://constance-de-salm.de/archiv/#/document/2852)"			
1663	23.12.2025	10:06:17	"""J'ai mal à la tête, aux pieds, au dos, au côté, je ne dors pas"" à Prous, 1816-11-30 (https://constance-de-salm.de/archiv/#/document/2807)"			
1664	23.12.2025	10:17:13	"""J’envoie chez Madame de Dorth, mon cher voisin, et je veux vous dire un mot en passant."" à Prous, 1821-06-07 (https://constance-de-salm.de/archiv/#/document/2845)"		6.5	51.1
1665	24.12.2025	14:06:06	"""Je profite de votre exprès pour vous dire, mon voisin, que nous avons"" à Prous, 1816-08-13 (https://constance-de-salm.de/archiv/#/document/2799)"		6.5	51.1
1666	24.12.2025	10:16:42	"""Il fait si beau, Monsieur, que je pense que madame Kopp, votre Louise et le grand fils pouviés venir à pied ou en voiture pour la journée avec vous :"" à Prous, 1816-09-15 (https://constance-de-salm.de/archiv/#/document/2802)"			
1667	25.12.2025	14:37:46	"""Dites-moi, Monsieur, ce que vous devenez; dites-moi aussi que vous viendrez demain"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/2821)"			
1668	25.12.2025	08:32:51	"""Je ne suis guère plus gaie que vous, mon cher voisin, et je suis encore attristée par le mal de Madame Kopp."" à Prous, 1817-07-19 (https://constance-de-salm.de/archiv/#/document/2814)"			
1669	26.12.2025	17:32:13	"""La première lettre que j‘écris, dans ce pays, depuis ma maladie, est adressée à mes bons voisins."" à Prous, 1820-01-01 (https://constance-de-salm.de/archiv/#/document/2826)"		6.5	51.1
1670	26.12.2025	11:52:39	"""On vous regrette fort."" à Prous, 1818-08-03 (https://constance-de-salm.de/archiv/#/document/2819)"			
1671	27.12.2025	15:58:31	"""Ma réponse a croisé votre lettre, mon ancien ami, et je vous écris ce petit mot"" à Mentelle, 1814-09-10 (https://constance-de-salm.de/archiv/#/document/3292)"			
1672	27.12.2025	09:35:16	"""Voilà bien longtems que je ne vous ai écrit, Monsieur et ami ;"" à Raboteau, 1811-10-16 (https://constance-de-salm.de/archiv/#/document/3901)"		6.5	51.1
1673	28.12.2025	15:30:05	"""J'ai reçu presqu'au moment où je partais pour venir ici votre tout agréable bulletin"" à Raboteau, 1817-04-26 (https://constance-de-salm.de/archiv/#/document/3937)"		6.08342	50.77664
1674	28.12.2025	10:33:51	"""Il y a bien longtemps que je ne vous ai écrit, Monsieur et ancien ami"" à Raboteau, 1820-05-20 (https://constance-de-salm.de/archiv/#/document/3982)"		6.5	51.1
1675	29.12.2025	16:21:54	"""Je me reprocherais vivement de ne pas vous avoir écrit depuis plus d'un mois"" à Raboteau, 1818-06-01 (https://constance-de-salm.de/archiv/#/document/3944)"		6.5	51.1
1676	29.12.2025	16:46:57	"""Voici, Monsieur et ami, un petit mot pour Madame votre fille."" à Raboteau, 1817-06-14 (https://constance-de-salm.de/archiv/#/document/3975)"		6.5	51.1
1677	30.12.2025	09:27:44	"""Que voilà de temps, Monsieur et ancien ami, que je me propose de vous écrire;"" à Raboteau, 1822-07-12 (https://constance-de-salm.de/archiv/#/document/3994)"		6.08342	50.77664
1678	30.12.2025	16:58:55	"""Que vous dire de mon long silence, mon ancien ami ? La vérité et dans le moins de mots possible"" à Raboteau, 1823-08-15 (https://constance-de-salm.de/archiv/#/document/3999)"		6.5	51.1
1679	31.12.2025	09:35:21	"""Que penserez-vous de mon long silence, mon ancien ami ?"" à Raboteau, 1824-02-20 (https://constance-de-salm.de/archiv/#/document/4000)"		2.3488	48.85341
1680	31.12.2025	09:53:58	"""Voici le livre que j'avais oublié aussi bien que vous, Monsieur,"" à Prous, 1815-09-05 (https://constance-de-salm.de/archiv/#/document/4276)"		6.5	51.1
1681	1.1.2026	18:58:36	"""Je viens de recevoir, Monsieur, la boîte qui renfermait"" à Barbier, 1815-04-18 (https://constance-de-salm.de/archiv/#/document/4269)"		6.5	51.1
1682	1.1.2026	18:33:55	"""Je suis charmée, Monsieur, d'avoir eu de vos nouvelles aujourd'hui. "" à Prous, 1815-12-29 (https://constance-de-salm.de/archiv/#/document/4283)"		6.5	51.1
