"";"id";"main_num";"Nr.";"Verfasser";"Verfasser_1genre";"Verfasser_2genre";"Empfänger";"Datierung..JJJJ.MM.TT.";"Ausstellungsort";"Umfang.in.Seiten";"Anfang.des.Briefes";"Weitere.Personen";"Orte";"Schlagwörter"
"603";941;"main2";"CdS/02_3/233";"Salm, Constance de (CdS)";"Female";"Female";"Théis, Joséphine de, verh. Saint-Cricq, gen. Finette";1828-01-09;"Paris";1;"Je veux joindre un mot pour toi, ma chère Joséphine, à la lettre que j’écris à ton mari et répondre aussi à celle que j’ai reçue de toi.";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Francq, Constant de; Saint-Cricq, Auguste de (Ehemann von CdS' Nichte Joséphine)";NA;"Ehe/Liebe"
"604";942;"main2";"CdS/02_3/255-256";"Salm, Constance de (CdS)";"Female";"Female";"Ursin, Pierre-François-Marie";1828-04-20;"Paris";2;"J’ai reçu, Monsieur le président, la lettre que vous m’avez adressée et j’ai été extrêmement flattée de la preuve particulière d’estime";"Théremin, Charles Guillaume; Lémontey, Pierre-Édouard; Théis, Marie Alexandre de (Vater der CdS)";"Nantes; Picardie";"Gelehrte Gesellschaft; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"605";943;"main2";"CdS/02_3/234";"Salm, Constance de (CdS)";"Female";"Female";"Guillon Lethière, Guillaume";1828-02-08;"Paris";1;"J’apprends avec le plus grand plaisir que la santé de Monsieur Lethiers [sic] se rétablit, et je ne saurais assez le remercier du cadeau qu’il m’a fait.";"Girodet-Trioson, Anne-Louis, eigentl. Girodet de Roussy; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD)";NA;"Bildende Kunst"
"606";944;"main2";"CdS/02_3/242";"Salm, Constance de (CdS)";"Female";"Female";"Murrey, Monsieur Gaillard de";NA;"Paris";1;"Je reçois à l’instant votre lettre, Monsieur, et je vous remercie extrêmement de toute la peine que vous avez prise pour faire insérer mon annonce dans le „Consitutionnel“";"Thiessé, Léon; Jay, Antoine";NA;"Constance de Salm - Vermarktung; Constance de Salm - Rezeption; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"607";945;"main2";"CdS/02_3/237";"Salm, Constance de (CdS)";"Female";"Female";"Montémont, Albert";1828-03-14;"Paris";1;"J’ai reçu, Monsieur, votre très intéressant envoi et je m’empresse de vous en remercier.";"Anglemont, Edouard d'";NA;"Briefpartner/Werk"
"608";946;"main2";"CdS/02_3/245";"Salm, Constance de (CdS)";"Female";"Female";"Dumas, Alexandre";1828-04-08;"Paris";2;"Je n’ai point reçu de numéro du globe, Monsieur, je suppose que celui où vous devez parler de mon Épître n’a pas encore paru";NA;NA;"Constance de Salm - Vermarktung; Constance de Salm - Rezeption; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"609";947;"main2";"CdS/02_3/231";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1828-01-02;"Paris";1;"Je rentre, et je pense tout à coup que j’ai bien mal fait de ne pas vous avoir engagé à venir dîner avec nous aujourd’hui.";NA;NA;NA
"610";948;"main2";"CdS/02_3/259-260";"Salm, Constance de (CdS)";"Female";"Female";"Auger, Louis Simon";1828-04-30;"Brüssel";2;"Je me proposais, Monsieur, d’aller voir Madame Auger avant de partir, mais ma santé m’a tellement dérangée depuis quelque temps";"Villenave, Théodore";NA;"Karriere/-förderung"
"611";949;"main2";"CdS/02_3/261";"Salm, Constance de (CdS)";"Female";"Female";"Agoub, Joseph Elie";1828-05-03;"Brüssel";2;"La veille du jour où j’ai quitté Paris, Monsieur, j’ai enfin écrit un mot à Monsieur de Thiessé, et un autre mot à Monsieur Jay";"Francq, Constant de; Thiessé, Léon; Jay, Antoine";NA;"Constance de Salm - Vermarktung; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828); Gesundheit/Krankheit"
"612";950;"main2";"CdS/02_3/266-267";"Salm, Constance de (CdS)";"Female";"Female";"Vanhove, Charlotte, gen. Caroline, verh. Talma, dann verh. comtesse de Châlot";1828-05-28;"Dyck (Schloss), Gde. Jüchen";3;"Je veux vous annoncer moi-même, ma très belle, que je suis arrivée heureusement dans mes grands et vieux foyers, après un voyage de 20 jours";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Francq, Constant de; Maison, Familie; Amar, Monsieur";"Brüssel; Düsseldorf";"Wohnen/Haushalt; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828); Landleben/Provinzleben"
"613";951;"main2";"CdS/02_3/287";"Salm, Constance de (CdS)";"Female";"Female";"Maison, général, später maréchal Nicolas Joseph";1828-08-11;"Dyck (Schloss), Gde. Jüchen";2;"J’ai prié vos deux fils, mon cher voisin, de vous dire à quel point nous avions partagé votre satisfaction et celle de votre famille";"Evelt, Christian (Rechtsanwalt in Düsseldorf); Maison, Eugène, vicomte (Sohn des Nicolas Joseph); Lauriston, Alexandre-Jacques-Bernard Law, marquis de";"Aachen; Düsseldorf; Griechenland";"Militär; Krieg/Konflikt; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828); Nationalismus"
"614";952;"main2";"CdS/02_3/279-280";"Salm, Constance de (CdS)";"Female";"Female";"Sobry, Adrienne";1828-07-23;"Dyck (Schloss), Gde. Jüchen";2;"Je viens de recevoir votre lettre, Mademoiselle, et faisant à l’instant même partir un paquet de petits billets";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Friedrich Wilhelm III., König von Preußen; Francq, drei Enkel der CdS";NA;"Deutschland - Politik; Religion/Kirche"
"615";953;"main2";"CdS/02_3/277-278";"Salm, Constance de (CdS)";"Female";"Female";"Drais, Pierre (Vertrauensmann der CdS)";1828-07-13;"Dyck (Schloss), Gde. Jüchen";3;"Je vous écris par extraordinaire, Monsieur, pour vous dire que la petite caisse n’est pas encore arrivée.";NA;NA;"Constance de Salm - Vermarktung; Constance de Salm - Rezeption; Literarisches Geschehen/Neuerscheinung; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"616";954;"main2";"CdS/02_3/272-273";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Louis-Nicolas";1828-06-14;"Dyck (Schloss), Gde. Jüchen";2;"C’est de mon lit, où je suis retenue depuis quelques jours par une fièvre tierce, que je dicte ce billet, Monsieur;";"Pélissier, Monsieur (Buchhändler)";NA;"Buchhandel/Verleger; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825)"
"617";955;"main2";"CdS/02_3/270";"Salm, Constance de (CdS)";"Female";"Female";"Cabanon, Mademoiselle Cléonis";1828-05-30;"Dyck (Schloss), Gde. Jüchen";1;"J’ai bien tardé, Mademoiselle, à vous remercier de l’intéressant ouvrage que vous m’avez envoyé;";"Ladoucette, Jean Charles François, baron de";NA;"Briefpartner/Werk"
"618";956;"main2";"CdS/02_3/299-301";"Salm, Constance de (CdS)";"Female";"Female";"Thurot, Jean-François";1828-09-26;"Dyck (Schloss), Gde. Jüchen";4;"Que devenez-vous, Monsieur et ancien ami? Nos vieux contemporains meurent les uns après les autres;";"Didot, Firmin; Francq, drei Enkel der CdS";NA;"Constance de Salm - Vermarktung; Alter/Jugend; Tod/Trauer; Buchhandel/Verleger; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825); CdS: Mémoires (Publikationsvorhaben); Erziehung/Pädagogik"
"619";957;"main2";"CdS/02_3/305-306";"Salm, Constance de (CdS)";"Female";"Female";"Duval, Amaury, eigentl. Charles-Alexandre-Amaury Pineux";1828-10-08;"Dyck (Schloss), Gde. Jüchen";3;"Je fais partir une foule de petits billets pour Paris, Monsieur et ancien ami, j’ai reçu votre bonne et longue lettre";"Laya, Aglaé, in zweiter Ehe Comte; Napoléon Ier Bonaparte, Kaiser der Franzosen; Dumas, Alexandre; Francq, drei Enkel der CdS";"Aachen; Brüssel";"Auszeichnung/Wettbewerb; Gesellschaftliches Leben; Alter/Jugend; Deutschland - Wahrnehmung; Theater; Erziehung/Pädagogik"
"620";958;"main2";"CdS/02_3/297-299";"Salm, Constance de (CdS)";"Female";"Female";"Jullien de Paris, Marc-Antoine";1828-09-21;"Dyck (Schloss), Gde. Jüchen";4;"J’avais commencé une lettre pour vous il y a 8 à 10 jours, Monsieur, dans laquelle je vous recommandais un ouvrage";"Didot, Firmin; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Quetelet, Adolphe; Francq, drei Enkel der CdS; Gall, Dr. Franz Joseph; Rivail, Monsieur (Leiter eines Internats in Paris); Gall, Madame (Ehefrau von Dr. Gall, in 2. Ehe mit Dr. Imbert verheiratet)";"Brüssel; Russland; Griechenland; Türkei";"Pressefreiheit/Zensur; Europa - Politik; Literarisches Geschehen/Neuerscheinung; Buchhandel/Verleger; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825); Erziehung/Pädagogik"
"621";959;"main2";"CdS/02_3/292-293";"Salm, Constance de (CdS)";"Female";"Female";"Ponce, Nicolas";1828-09-20;"Dyck (Schloss), Gde. Jüchen";2;"J’envoie une quantité de petits billets à Monsieur Drais, Monsieur et ancien ami, et je veux aussi vous écrire";"Francq, Alexandre de; Drais, Pierre (Vertrauensmann der CdS); Mirault, Monsieur (Claude-François?, Mitglied des Athénée des arts); Salm-Reifferscheidt-Alfter, Alfred Joseph Klemens Fürst und Altgraf zu; Paillet, Julien, gen. Paillet de Plombières (Schriftsteller); Francq, drei Enkel der CdS; Ponce, Madame";NA;"Gelehrte Gesellschaft; Constance de Salm - Rezeption; Presse"
"622";960;"main2";"CdS/02_3/315-316";"Salm, Constance de (CdS)";"Female";"Female";"Ritz, Wilhelm";1828-10-20;"Dyck (Schloss), Gde. Jüchen";3;"Je reçois à l’instant, Monsieur, une lettre de Monsieur Heinsberg qui m’apprend la perte que nous venons de faire de Madame de Lomessen";"Schepeler, Andreas Daniel Berthold von; Maison, Joséphine (Tochter des Nicolas Joseph, +1828/1829); Hansen, Monsieur; Lommessem, Frau von; Heinsberg, Herr von; Kopp, Familie; White, Charles";"Aachen; Russland";"Wohnen/Haushalt; Tod/Trauer"
"623";961;"main2";"CdS/02_3/319-320";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1828-11-23;"Aachen";2;"Je suis si confuse, Monsieur le baron, de n’avoir pas signé ma dernière lettre que je me hâte de commencer";"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Montigny, Caroline de; Senfft-Pilsach, Baron von";NA;"Literarisches Geschehen/Neuerscheinung; Erziehung/Pädagogik"
"624";962;"main2";"CdS/02_3/322";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1828-11-24;"Aachen";2;"Je suis si confuse, Monsieur le baron, de n’avoir pas signé ma dernière lettre que je me hâte de commencer";"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Montigny, Caroline de; Senfft-Pilsach, Baron von";NA;"Literarisches Geschehen/Neuerscheinung; Erziehung/Pädagogik"
"625";963;"main3";"CdS/02_4/009-010";"Salm, Constance de (CdS)";"Female";"Female";"Maison, général, später maréchal Nicolas Joseph";1829-02-22;"Aachen";3;"J’ai vu hier, mon cher voisin, Vergifosse, qui m’a communiqué les lettres que vous lui avez écrites";"Thurn und Taxis, Therese (Mathilde Amalia), geb. Herzogin zu Mecklenburg(-Strelitz), Fürstin von; Maison, Madeleine, geb. Weydold (Ehefrau des Nicolas Joseph); Maison, Eugène, vicomte (Sohn des Nicolas Joseph); Wergifosse / Vergifosse, Monsieur (de?)";"Langwaden; Toulon";"Wohnen/Haushalt; CdS: Pensées (1829, 1835, 1846); Militär; Krieg/Konflikt; Tod/Trauer"
"626";964;"main2";"CdS/02_3/331-332";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1828-12-28;"Aachen";3;"Je ne vous ai pas répondu plutôt, Monsieur le baron, parce que j’ai eu mille petits embarras;";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Friedrich Wilhelm III., König von Preußen; Saint-Cricq, Pierre-Laurent-Barthélémy de (Schwiegervater der Joséphine); Kelleter, Frau von; Montigny, Caroline de; Théis, Joséphine de, verh. Saint-Cricq, gen. Finette";"Paris";"Gesellschaftliches Leben; Karriere/-förderung"
"627";965;"main3";"CdS/02_4/014";"Salm, Constance de (CdS)";"Female";"Female";"Pillet, Fabien";1829-03-11;"Paris";1;"Monsieur Fabien Pillet m’a rendu si souvent le service de parler de mes ouvrages dans le Journal de Paris";NA;"Aachen";"Constance de Salm - Vermarktung; CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption"
"628";966;"main3";"CdS/02_4/013";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1829-03-10;"Paris";1;"Comme vous partez, je crois, demain, Monsieur le baron, je ne veux pas perdre un instant";NA;NA;"Constance de Salm - Vermarktung; CdS: Pensées (1829, 1835, 1846)"
"629";967;"main2";"CdS/02_3/328";"Salm, Constance de (CdS)";"Female";"Female";"Montigny, Caroline de";1828-12-14;"Aachen";1;"Vos vers sont charmants, Madame, la grâce, le talent, le sentiment, rien n’y manque;";NA;NA;"Briefpartner/Werk"
"630";968;"main3";"CdS/02_4/021-022";"Salm, Constance de (CdS)";"Female";"Female";"Asfeld, L. C. d'";1829-03-31;"Paris";2;"Je ne suis à Paris que depuis peu de temps, Monsieur, différentes circonstances m’ayant retenue à Aix la Chapelle une partie de l’hiver.";"Reiffenberg, Frédéric, baron de (Löwen/Louvain); Montémont, Albert";"Florenz; Rom; England; New York";"CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"631";969;"main3";"CdS/02_4/024";"Salm, Constance de (CdS)";"Female";"Female";"Paxton, Maria Alecia";1829-04-03;"Paris";1;"Madame la Princesse de Salm recevra avec beaucoup de plaisir Mademoiselle Paxton";"Pougens, Charles de; Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Théis, Anne Marguerite de, geb. de Saint-Mars (Frau des Bruders der CdS)";NA;"Briefpartner/Werk; Literarisches Geschehen/Neuerscheinung; Sprachen/-unterricht"
"632";970;"main3";"CdS/02_4/037";"Salm, Constance de (CdS)";"Female";"Female";"Cabanis, Charlotte, geb. de Grouchy";1829-04-17;"Paris";1;"Je ne puis vous dire, Madame, à quel point je suis flattée de ce que vous me dites d’aimable";NA;NA;"CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption"
"633";971;"main3";"CdS/02_4/038-039";"Salm, Constance de (CdS)";"Female";"Female";"Pougens, Charles de";1829-04-20;"Paris";2;"J’ai reçu presqu’au moment de mon arrivée ici, Monsieur, la lettre que vous m’avez adressée";"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Paxton, Maria Alecia; Ladoucette, Jean Charles François, baron de; Théis, Anne Marguerite de, geb. de Saint-Mars (Frau des Bruders der CdS)";"Laon; England";"CdS: Pensées (1829, 1835, 1846); Sprachen/-unterricht"
"634";972;"main3";"CdS/02_4/048";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1829-05-05;"Paris";1;"Je sens le besoin de vous redire, Monsieur le baron, que vous êtes instamment prié de ne pas dire";"Thiessé, Léon";NA;"Frankreich - Politik; Presse"
"635";974;"main3";"CdS/02_4/062";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1829-05-12;"Paris";1;"L’article est charmant; j’en remercie mille fois celui qui l’a fait et aussi Monsieur le baron.";NA;NA;"CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption"
"636";975;"main3";"CdS/02_4/018";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1829-03-27;"Paris";1;"À lundi donc, j’ai à peine le temps de vous le dire;";NA;NA;"Constance de Salm - Vermarktung; CdS: Pensées (1829, 1835, 1846)"
"637";976;"main3";"CdS/02_4/030";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1829-04-09;"Paris";1;"Si Monsieur le baron pouvait passer chez moi ce matin avant 2 heures, il me ferait plaisir.";NA;NA;"Ehe/Liebe"
"638";977;"main3";"CdS/02_4/044";"Salm, Constance de (CdS)";"Female";"Female";"Dumas, Alexandre";1829-04-29;"Paris";1;"J’ai oublié, Monsieur, la dernière fois que j’ai eu le plaisir de vous voir de vous parler de mon album";NA;NA;"Gesellschaftliches Leben"
"639";978;"main3";"CdS/02_4/058";"Salm, Constance de (CdS)";"Female";"Female";"Agoub, Joseph Elie";1829-05-06;"Paris";1;"J’apprends au milieu de mes embarras de départ l’heureux accouchement de Madame Agoub";NA;NA;NA
"640";979;"main3";"CdS/02_4/041";"Salm, Constance de (CdS)";"Female";"Female";"Girardin, Émile de";NA;"Paris";1;"J’ai revu un fragment d’un grand ouvrage que je crois pouvoir donner à Monsieur Émile de Girardin";NA;NA;NA
"641";980;"main3";"CdS/02_4/085-087";"Salm, Constance de (CdS)";"Female";"Female";"Gohier, Louis";1829-07-18;"Dyck (Schloss), Gde. Jüchen";5;"Il faut, Monsieur, que je jase un instant avec vous; que je vous donne de mes nouvelles";"Chateaubriand, François-René de, vicomte de; Francq, Constant de; Villenave, Mathieu-Guillaume-Thérèse; Guillon Lethière, Guillaume; Hervilly Gohier, Marie Mélanie d', verh. Hahnemann; Récamier, Juliette Récamier, geb. Jeanne Françoise Julie Adélaïde Bernard, gen. Madame; Francq, drei Enkel der CdS; Girardin, Delphine de, geb. Gay, Pseudonym: Charles de Launay";"Aachen";"Weibliche Autorschaft; Gelehrte Gesellschaft; Literarisches Geschehen/Neuerscheinung; Deutschland - Wahrnehmung; Landleben/Provinzleben"
"642";981;"main3";"CdS/02_4/083-084";"Salm, Constance de (CdS)";"Female";"Female";"Heinsberg, Herr von";1829-07-15;"Dyck (Schloss), Gde. Jüchen";3;"Le temps a été si affreux depuis un mois, Monsieur, et j‘étais saisie d’un si grand découragement";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Francq, Félix, baron de; Francq, Constant de; Francq, Alexandre de; Mahmud II., Sultan des Osmanischen Reiches; Pius VIII., Papst";"Aachen; Russland; Griechenland";"CdS: Pensées (1829, 1835, 1846); Landleben/Provinzleben; Religion/Kirche; Griechenland - Politik; Gesundheit/Krankheit; Medizin/ Impfung"
"643";982;"main3";"CdS/02_4/067";"Salm, Constance de (CdS)";"Female";"Female";"Montigny, Caroline de";1829-05-26;"Aachen";2;"J’ai reçu à Paris au moment de mon départ, Madame, la lettre que vous m’aviez adressée à Aix.";"Paganel, Camille; Senfft-Pilsach, Baron von";NA;"Weibliche Autorschaft; CdS: Pensées (1829, 1835, 1846); Briefpartner/Werk; Constance de Salm - Rezeption; Sprachen/-unterricht"
"644";983;"main3";"CdS/02_4/074";"Salm, Constance de (CdS)";"Female";"Female";"Richard, Carl (Major in Aachen)";1829-06-18;"Dyck (Schloss), Gde. Jüchen";1;"Vous aurez sans doute reçu, Monsieur, le numéro de la Revue où est votre article (page 439)";"Francq, Alexandre de; Mayer, Herr (Buchhändler in Aachen); Kopstadt, Frau";NA;"CdS: Pensées (1829, 1835, 1846); Briefpartner/Werk; Buchhandel/Verleger; Gesundheit/Krankheit"
"645";984;"main3";"CdS/02_4/080-081";"Salm, Constance de (CdS)";"Female";"Female";"Montémont, Albert";1829-07-04;"Dyck (Schloss), Gde. Jüchen";2;"J’ai reçu votre lettre, Monsieur, et, presqu’en même temps le numéro du Constitutionnel qui contenait votre article;";NA;NA;"Constance de Salm - Vermarktung; CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825)"
"646";985;"main3";"CdS/02_4/103-105";"Salm, Constance de (CdS)";"Female";"Female";"Jullien de Paris, Marc-Antoine";1829-08-16;"Dyck (Schloss), Gde. Jüchen";5;"J’ai reçu hier au soir, Monsieur, votre numéro 4 et écrivant aujourd’hui à Monsieur Drais, je me hâte de profiter de cette occasion";"Candolle, Augustin-Pyrame de; Friedrich Wilhelm III., König von Preußen; Saint-Cricq, Pierre-Laurent-Barthélémy de (Schwiegervater der Joséphine); Van Marum, Martin; Sédillot, Jean-Jacques Emmanuel; Théis, Joséphine de, verh. Saint-Cricq, gen. Finette";"Aachen; Genf; Rheinland; Haarlem";"Wohnen/Haushalt; CdS: Pensées (1829, 1835, 1846); Frankreich - Politik; Botanik/Gartenkunst; Constance de Salm - Rezeption; Deutschland - Wahrnehmung; Landleben/Provinzleben; Wirtschaft/Finanzen; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825)"
